user_id,channel,campaign,signup_date,acquisition_cost_eur
U120742,Organic,European_Market,2026-08-06,0.0
U120743,Social,Crypto_Beginners,2026-03-08,15.56
U120744,Social,Retargeting,2025-10-01,11.62
U120745,Referral,Trading_101,2025-12-17,7.4
U120746,Social,Trading_101,2025-05-14,10.36
U120747,Referral,Mobile_App,2025-03-07,10.42
U120748,Social,Brand,2025-07-24,13.81
U120749,Social,Crypto_Beginners,2025-10-25,18.58
U120750,Referral,Trading_101,2025-04-27,10.35
U120751,Organic,Brand,2025-09-24,0.0
U120752,Affiliate,Trading_101,2025-05-29,19.93
U120753,Affiliate,Summer_Campaign,2025-07-13,18.68
U120754,Paid Search,Brand,2025-06-28,19.7
U120755,Organic,Referral_2025,2025-05-28,0.0
U120756,Social,European_Market,2026-04-10,7.24
U120757,Social,European_Market,2026-07-23,11.24
U120758,Email,Summer_Campaign,2025-01-05,4.94
U120759,Social,Trading_101,2026-06-10,17.23
U120760,Organic,European_Market,2025-10-07,0.0
U120761,Social,European_Market,2026-05-14,19.08
U120762,Direct,Crypto_Beginners,2026-03-12,0.0
U120763,Affiliate,Crypto_Beginners,2025-08-04,19.32
U120764,Affiliate,European_Market,2026-05-30,30.71
U120765,Direct,Trading_101,2025-05-17,0.0
U120766,Paid Search,Mobile_App,2026-08-18,19.9
U120767,Email,Mobile_App,2025-10-07,4.32
U120768,Organic,Crypto_Beginners,2025-05-12,0.0
U120769,Paid Search,Summer_Campaign,2026-01-28,11.44
U120770,Affiliate,Trading_101,2026-04-26,18.2
U120771,Organic,Crypto_Beginners,2026-05-28,0.0
U120772,Referral,Crypto_Beginners,2026-02-23,5.49
U120773,Social,Brand,2025-07-21,8.93
U120774,Affiliate,European_Market,2026-04-07,20.9
U120775,Organic,Brand,2025-07-21,0.0
U120776,Referral,Trading_101,2025-06-01,7.67
U120777,Referral,Retargeting,2025-08-10,11.16
U120778,Social,Referral_2025,2025-03-20,9.97
U120779,Organic,Summer_Campaign,2025-07-19,0.0
U120780,Organic,Mobile_App,2025-04-09,0.0
U120781,Direct,Retargeting,2025-08-01,0.0
U120782,Organic,Trading_101,2025-05-23,0.0
U120783,Social,Mobile_App,2026-01-24,14.35
U120784,Organic,Retargeting,2026-01-09,0.0
U120785,Paid Search,Trading_101,2025-02-21,16.21
U120786,Direct,Brand,2025-05-15,0.0
U120787,Paid Search,Trading_101,2026-02-15,26.08
U120788,Social,Brand,2026-04-15,13.23
U120789,Email,Summer_Campaign,2025-04-22,3.67
U120790,Organic,European_Market,2026-06-09,0.0
U120791,Paid Search,Retargeting,2025-02-13,20.85
U120792,Referral,Trading_101,2026-02-01,7.89
U120793,Social,European_Market,2026-08-08,22.28
U120794,Email,Referral_2025,2025-09-18,4.13
U120795,Organic,Summer_Campaign,2026-06-29,0.0
U120796,Social,Referral_2025,2026-01-23,11.76
U120797,Direct,Mobile_App,2026-04-21,0.0
U120798,Social,Summer_Campaign,2026-02-14,14.77
U120799,Paid Search,Mobile_App,2026-08-03,12.97
U120800,Direct,European_Market,2025-01-16,0.0
U120801,Direct,Brand,2025-04-12,0.0
U120802,Email,Trading_101,2025-07-05,4.65
U120803,Organic,Crypto_Beginners,2025-01-25,0.0
U120804,Organic,European_Market,2025-03-13,0.0
U120805,Organic,Referral_2025,2026-08-16,0.0
U120806,Paid Search,Summer_Campaign,2026-07-27,20.94
U120807,Direct,Brand,2025-01-18,0.0
U120808,Social,Brand,2026-07-24,9.19
U120809,Direct,Crypto_Beginners,2025-11-28,0.0
U120810,Paid Search,Summer_Campaign,2026-07-23,19.4
U120811,Organic,Mobile_App,2025-04-07,0.0
U120812,Organic,Referral_2025,2025-01-12,0.0
U120813,Referral,Trading_101,2025-01-11,8.11
U120814,Paid Search,Brand,2025-06-12,18.78
U120815,Affiliate,Summer_Campaign,2025-10-10,31.49
U120816,Referral,Retargeting,2025-08-29,9.52
U120817,Paid Search,Brand,2025-02-14,15.35
U120818,Referral,Brand,2026-08-16,8.48
U120819,Social,Mobile_App,2025-09-12,12.37
U120820,Organic,European_Market,2025-03-08,0.0
U120821,Referral,Crypto_Beginners,2026-08-26,6.66
U120822,Organic,Referral_2025,2025-02-11,0.0
U120823,Social,Referral_2025,2026-01-19,13.82
U120824,Social,Summer_Campaign,2026-08-12,17.72
U120825,Email,Summer_Campaign,2025-08-22,4.59
U120826,Social,Brand,2026-04-30,15.19
U120827,Social,Summer_Campaign,2025-02-08,11.73
U120828,Social,European_Market,2025-01-11,12.97
U120829,Social,Referral_2025,2026-02-13,13.17
U120830,Referral,Mobile_App,2025-04-18,10.5
U120831,Organic,Crypto_Beginners,2025-04-04,0.0
U120832,Affiliate,Retargeting,2025-03-25,14.94
U120833,Paid Search,European_Market,2025-02-27,27.36
U120834,Organic,Mobile_App,2025-10-20,0.0
U120835,Referral,Referral_2025,2025-01-16,7.49
U120836,Affiliate,Retargeting,2026-04-22,27.82
U120837,Social,Crypto_Beginners,2026-08-28,12.65
U120838,Paid Search,Retargeting,2025-06-14,30.02
U120839,Referral,European_Market,2026-03-13,5.78
U120840,Referral,Brand,2026-02-07,5.39
U120841,Referral,European_Market,2026-01-21,8.75
U120842,Affiliate,Retargeting,2025-05-18,33.85
U120843,Referral,Trading_101,2026-06-15,11.2
U120844,Organic,Summer_Campaign,2025-10-20,0.0
U120845,Organic,Crypto_Beginners,2026-04-20,0.0
U120846,Organic,Summer_Campaign,2026-04-07,0.0
U120847,Referral,European_Market,2026-01-08,8.19
U120848,Email,Crypto_Beginners,2025-06-11,8.07
U120849,Organic,European_Market,2025-02-13,0.0
U120850,Paid Search,Crypto_Beginners,2025-03-24,19.16
U120851,Referral,Crypto_Beginners,2026-06-23,8.82
U120852,Email,Retargeting,2026-06-03,3.67
U120853,Organic,Crypto_Beginners,2026-02-15,0.0
U120854,Referral,Referral_2025,2025-12-07,9.18
U120855,Social,Brand,2025-03-30,15.53
U120856,Organic,Summer_Campaign,2025-08-18,0.0
U120857,Affiliate,European_Market,2025-01-18,19.2
U120858,Referral,Mobile_App,2025-10-08,12.13
U120859,Organic,Referral_2025,2026-02-26,0.0
U120860,Affiliate,Mobile_App,2025-12-04,33.62
U120861,Direct,Retargeting,2025-09-23,0.0
U120862,Organic,Mobile_App,2025-12-21,0.0
U120863,Social,Mobile_App,2025-12-26,11.52
U120864,Organic,Referral_2025,2025-08-05,0.0
U120865,Paid Search,Trading_101,2025-11-17,15.8
U120866,Organic,European_Market,2025-07-31,0.0
U120867,Affiliate,Retargeting,2025-07-22,29.57
U120868,Organic,Summer_Campaign,2025-06-02,0.0
U120869,Affiliate,Retargeting,2026-03-05,25.49
U120870,Organic,Mobile_App,2025-10-14,0.0
U120871,Referral,Mobile_App,2025-11-17,13.6
U120872,Referral,Crypto_Beginners,2026-03-12,8.95
U120873,Social,European_Market,2026-08-15,11.32
U120874,Organic,Retargeting,2026-05-11,0.0
U120875,Direct,Summer_Campaign,2026-08-27,0.0
U120876,Email,Retargeting,2025-05-29,5.0
U120877,Paid Search,Summer_Campaign,2026-06-26,26.99
U120878,Social,Mobile_App,2026-04-27,15.61
U120879,Social,Summer_Campaign,2025-11-22,10.42
U120880,Paid Search,Brand,2025-01-29,19.85
U120881,Affiliate,Mobile_App,2025-09-16,14.52
U120882,Social,Retargeting,2025-03-16,11.65
U120883,Paid Search,Crypto_Beginners,2026-07-11,19.49
U120884,Email,Brand,2026-08-04,4.98
U120885,Referral,Retargeting,2026-05-13,7.63
U120886,Email,Referral_2025,2026-02-20,5.78
U120887,Affiliate,Trading_101,2025-12-06,22.42
U120888,Organic,Crypto_Beginners,2025-11-04,0.0
U120889,Direct,Brand,2025-08-29,0.0
U120890,Referral,Retargeting,2025-09-10,6.19
U120891,Paid Search,Referral_2025,2025-08-08,26.95
U120892,Paid Search,Referral_2025,2026-02-01,12.94
U120893,Referral,Retargeting,2025-12-02,11.9
U120894,Organic,Summer_Campaign,2025-01-29,0.0
U120895,Social,European_Market,2026-05-09,9.01
U120896,Referral,Referral_2025,2026-05-17,7.51
U120897,Organic,European_Market,2025-06-03,0.0
U120898,Organic,Brand,2025-08-19,0.0
U120899,Affiliate,European_Market,2025-04-12,24.17
U120900,Referral,Referral_2025,2025-06-26,9.8
U120901,Referral,Brand,2025-08-20,11.8
U120902,Referral,Referral_2025,2025-01-12,9.26
U120903,Social,European_Market,2025-07-05,12.95
U120904,Organic,Brand,2025-09-23,0.0
U120905,Social,Retargeting,2025-05-15,17.18
U120906,Paid Search,European_Market,2025-01-31,16.94
U120907,Email,Trading_101,2026-04-01,4.26
U120908,Social,Mobile_App,2025-09-16,12.53
U120909,Affiliate,Referral_2025,2025-04-14,22.67
U120910,Paid Search,Summer_Campaign,2026-03-07,12.49
U120911,Affiliate,Referral_2025,2026-01-17,22.17
U120912,Paid Search,Referral_2025,2026-04-14,28.64
U120913,Organic,Referral_2025,2026-05-28,0.0
U120914,Email,Summer_Campaign,2025-07-26,4.37
U120915,Referral,Mobile_App,2026-03-23,8.99
U120916,Social,Summer_Campaign,2025-03-30,17.42
U120917,Referral,Referral_2025,2025-07-14,9.07
U120918,Direct,European_Market,2026-02-18,0.0
U120919,Affiliate,Retargeting,2025-05-02,24.57
U120920,Organic,European_Market,2026-04-07,0.0
U120921,Social,Trading_101,2025-04-26,13.71
U120922,Organic,Crypto_Beginners,2025-07-15,0.0
U120923,Social,Trading_101,2025-02-05,24.26
U120924,Social,Retargeting,2025-03-08,14.81
U120925,Organic,Referral_2025,2025-10-08,0.0
U120926,Email,Brand,2026-04-24,4.13
U120927,Paid Search,Crypto_Beginners,2025-01-11,17.29
U120928,Organic,Mobile_App,2025-11-18,0.0
U120929,Organic,Mobile_App,2025-08-28,0.0
U120930,Organic,Referral_2025,2025-03-01,0.0
U120931,Referral,Brand,2026-07-16,10.07
U120932,Email,Summer_Campaign,2025-06-14,4.38
U120933,Referral,Summer_Campaign,2025-07-08,6.79
U120934,Paid Search,Retargeting,2026-05-02,19.03
U120935,Social,Retargeting,2025-04-02,11.13
U120936,Paid Search,Crypto_Beginners,2025-10-16,21.64
U120937,Email,Summer_Campaign,2026-05-24,5.34
U120938,Paid Search,European_Market,2025-03-16,15.05
U120939,Paid Search,Summer_Campaign,2026-07-11,14.61
U120940,Organic,Retargeting,2026-03-04,0.0
U120941,Referral,Referral_2025,2026-01-20,6.68
U120942,Social,Mobile_App,2025-02-22,13.29
U120943,Referral,Summer_Campaign,2025-06-24,9.52
U120944,Referral,Retargeting,2026-08-02,12.32
U120945,Direct,Mobile_App,2026-04-19,0.0
U120946,Referral,Referral_2025,2025-12-27,10.04
U120947,Paid Search,European_Market,2025-09-27,13.01
U120948,Direct,Mobile_App,2026-02-11,0.0
U120949,Affiliate,European_Market,2025-05-04,21.33
U120950,Social,Summer_Campaign,2026-01-11,23.5
U120951,Social,European_Market,2026-01-27,19.65
U120952,Organic,Referral_2025,2025-07-01,0.0
U120953,Affiliate,Crypto_Beginners,2025-02-05,18.42
U120954,Referral,Referral_2025,2025-07-31,7.87
U120955,Paid Search,Mobile_App,2025-05-14,14.78
U120956,Organic,Mobile_App,2026-05-06,0.0
U120957,Direct,Brand,2026-03-14,0.0
U120958,Organic,Retargeting,2025-02-15,0.0
U120959,Organic,Retargeting,2026-02-05,0.0
U120960,Affiliate,Crypto_Beginners,2026-05-03,21.25
U120961,Paid Search,European_Market,2026-03-08,18.47
U120962,Paid Search,Summer_Campaign,2026-03-04,16.14
U120963,Social,Mobile_App,2026-07-26,15.28
U120964,Organic,Trading_101,2026-06-01,0.0
U120965,Email,Trading_101,2026-04-07,5.29
U120966,Social,Crypto_Beginners,2025-06-30,22.24
U120967,Referral,Crypto_Beginners,2025-05-25,6.98
U120968,Organic,Brand,2025-09-22,0.0
U120969,Social,European_Market,2026-02-10,15.69
U120970,Affiliate,Crypto_Beginners,2026-04-29,20.12
U120971,Organic,Retargeting,2026-04-27,0.0
U120972,Direct,Retargeting,2025-08-25,0.0
U120973,Social,European_Market,2026-06-09,13.8
U120974,Organic,Retargeting,2025-12-05,0.0
U120975,Social,Mobile_App,2025-09-25,22.06
U120976,Referral,Referral_2025,2025-09-23,8.6
U120977,Organic,Retargeting,2026-06-12,0.0
U120978,Referral,European_Market,2025-04-02,7.74
U120979,Organic,Crypto_Beginners,2025-09-05,0.0
U120980,Referral,Trading_101,2025-01-19,11.92
U120981,Organic,Referral_2025,2026-01-25,0.0
U120982,Referral,Referral_2025,2026-01-23,7.01
U120983,Social,Trading_101,2025-04-05,16.8
U120984,Affiliate,Trading_101,2026-03-06,22.22
U120985,Referral,Brand,2025-02-06,9.27
U120986,Email,Crypto_Beginners,2026-01-28,5.15
U120987,Paid Search,Trading_101,2026-07-27,20.96
U120988,Organic,Crypto_Beginners,2025-10-18,0.0
U120989,Organic,Crypto_Beginners,2025-10-30,0.0
U120990,Direct,Crypto_Beginners,2026-02-05,0.0
U120991,Direct,Summer_Campaign,2025-12-10,0.0
U120992,Organic,Retargeting,2026-06-02,0.0
U120993,Social,Brand,2026-01-12,16.64
U120994,Organic,Trading_101,2025-06-14,0.0
U120995,Referral,Crypto_Beginners,2025-01-13,12.5
U120996,Organic,Summer_Campaign,2025-01-25,0.0
U120997,Paid Search,Brand,2025-05-03,17.21
U120998,Social,Trading_101,2025-05-09,25.62
U120999,Referral,Referral_2025,2026-07-01,7.8
U121000,Affiliate,European_Market,2026-08-18,20.45
U121001,Organic,Retargeting,2025-11-05,0.0
U121002,Email,Summer_Campaign,2026-03-12,4.58
U121003,Paid Search,Referral_2025,2025-07-01,15.59
U121004,Paid Search,Retargeting,2026-08-11,12.13
U121005,Email,Retargeting,2025-02-12,4.58
U121006,Referral,European_Market,2026-02-08,5.73
U121007,Organic,Mobile_App,2026-08-28,0.0
U121008,Direct,Referral_2025,2026-08-13,0.0
U121009,Paid Search,Referral_2025,2025-09-20,14.77
U121010,Referral,Mobile_App,2025-03-11,10.02
U121011,Email,Trading_101,2025-10-19,4.55
U121012,Paid Search,Crypto_Beginners,2025-08-02,17.43
U121013,Email,Crypto_Beginners,2025-05-27,4.53
U121014,Social,Referral_2025,2025-01-25,8.23
U121015,Organic,Brand,2025-11-19,0.0
U121016,Organic,Crypto_Beginners,2025-04-19,0.0
U121017,Social,European_Market,2025-09-08,15.73
U121018,Email,Brand,2026-04-27,5.72
U121019,Paid Search,Retargeting,2025-06-24,24.03
U121020,Social,Retargeting,2025-12-13,16.61
U121021,Paid Search,Crypto_Beginners,2025-06-19,25.33
U121022,Organic,European_Market,2025-01-02,0.0
U121023,Social,Retargeting,2026-07-12,15.91
U121024,Referral,Retargeting,2025-12-28,7.58
U121025,Email,Referral_2025,2025-10-23,4.18
U121026,Referral,European_Market,2026-07-24,6.45
U121027,Direct,Trading_101,2026-08-13,0.0
U121028,Direct,Trading_101,2025-07-21,0.0
U121029,Direct,Crypto_Beginners,2025-10-16,0.0
U121030,Paid Search,Referral_2025,2025-03-03,13.86
U121031,Organic,Referral_2025,2026-05-17,0.0
U121032,Direct,Mobile_App,2025-05-06,0.0
U121033,Social,Retargeting,2025-02-18,9.55
U121034,Organic,Summer_Campaign,2026-08-23,0.0
U121035,Organic,European_Market,2025-06-28,0.0
U121036,Social,Trading_101,2026-08-04,10.91
U121037,Affiliate,European_Market,2026-05-08,29.39
U121038,Organic,Retargeting,2026-03-09,0.0
U121039,Organic,European_Market,2026-07-26,0.0
U121040,Referral,Crypto_Beginners,2025-10-29,9.6
U121041,Social,Brand,2025-06-18,17.19
U121042,Referral,Retargeting,2025-09-26,11.48
U121043,Referral,Crypto_Beginners,2025-12-30,7.51
U121044,Affiliate,Crypto_Beginners,2025-04-10,22.07
U121045,Email,Trading_101,2025-08-03,3.27
U121046,Social,Mobile_App,2025-04-07,14.61
U121047,Referral,Summer_Campaign,2026-07-02,12.92
U121048,Referral,Brand,2025-12-03,9.37
U121049,Paid Search,Brand,2025-12-25,22.77
U121050,Email,Summer_Campaign,2025-10-17,6.12
U121051,Organic,Retargeting,2026-01-31,0.0
U121052,Affiliate,Mobile_App,2025-12-26,20.99
U121053,Organic,Retargeting,2025-12-13,0.0
U121054,Organic,Referral_2025,2025-05-04,0.0
U121055,Affiliate,Mobile_App,2026-07-06,26.39
U121056,Referral,Summer_Campaign,2026-06-22,10.23
U121057,Organic,Referral_2025,2026-02-26,0.0
U121058,Affiliate,Trading_101,2025-12-02,18.21
U121059,Organic,Mobile_App,2026-05-18,0.0
U121060,Affiliate,Crypto_Beginners,2025-02-26,20.49
U121061,Social,Brand,2025-03-17,16.64
U121062,Organic,Referral_2025,2026-04-11,0.0
U121063,Paid Search,Retargeting,2025-10-12,20.0
U121064,Email,Trading_101,2026-01-21,4.85
U121065,Organic,Crypto_Beginners,2025-09-16,0.0
U121066,Direct,Crypto_Beginners,2026-04-22,0.0
U121067,Social,Summer_Campaign,2025-01-11,15.55
U121068,Organic,Referral_2025,2025-09-17,0.0
U121069,Organic,Mobile_App,2026-01-28,0.0
U121070,Direct,Brand,2026-08-23,0.0
U121071,Organic,Mobile_App,2026-01-04,0.0
U121072,Affiliate,Summer_Campaign,2025-07-03,17.88
U121073,Referral,Retargeting,2025-01-16,8.7
U121074,Paid Search,Trading_101,2026-05-21,23.01
U121075,Email,Crypto_Beginners,2025-03-27,5.79
U121076,Social,Mobile_App,2025-01-10,21.61
U121077,Organic,Summer_Campaign,2026-04-22,0.0
U121078,Organic,Summer_Campaign,2025-06-13,0.0
U121079,Referral,Crypto_Beginners,2025-01-24,8.22
U121080,Paid Search,Crypto_Beginners,2026-07-30,12.32
U121081,Email,Retargeting,2025-11-08,5.0
U121082,Referral,European_Market,2025-08-26,10.05
U121083,Email,Summer_Campaign,2026-04-07,4.58
U121084,Referral,Crypto_Beginners,2026-04-07,9.68
U121085,Referral,Summer_Campaign,2025-08-26,7.2
U121086,Paid Search,Brand,2025-01-22,20.16
U121087,Organic,Crypto_Beginners,2025-06-29,0.0
U121088,Organic,Summer_Campaign,2026-07-13,0.0
U121089,Organic,Summer_Campaign,2026-05-14,0.0
U121090,Affiliate,Crypto_Beginners,2026-04-20,13.91
U121091,Affiliate,Brand,2025-12-05,18.51
U121092,Organic,Summer_Campaign,2026-06-15,0.0
U121093,Organic,European_Market,2025-06-11,0.0
U121094,Affiliate,Referral_2025,2025-03-02,31.58
U121095,Organic,Trading_101,2025-03-26,0.0
U121096,Paid Search,Mobile_App,2026-07-01,18.95
U121097,Organic,European_Market,2026-05-05,0.0
U121098,Affiliate,European_Market,2025-01-05,27.57
U121099,Social,Retargeting,2025-03-17,12.43
U121100,Affiliate,European_Market,2025-09-10,22.61
U121101,Paid Search,Crypto_Beginners,2025-01-07,24.3
U121102,Referral,Crypto_Beginners,2026-04-18,15.08
U121103,Social,European_Market,2025-05-18,10.38
U121104,Email,Retargeting,2025-12-24,4.08
U121105,Direct,Mobile_App,2026-08-26,0.0
U121106,Organic,Brand,2025-06-12,0.0
U121107,Organic,Retargeting,2025-11-14,0.0
U121108,Email,Summer_Campaign,2026-04-03,6.8
U121109,Paid Search,Crypto_Beginners,2025-09-10,14.65
U121110,Affiliate,European_Market,2025-07-20,19.23
U121111,Organic,Brand,2026-06-16,0.0
U121112,Paid Search,Brand,2025-06-14,23.72
U121113,Social,Referral_2025,2025-08-20,14.84
U121114,Organic,Brand,2025-11-24,0.0
U121115,Organic,European_Market,2025-08-26,0.0
U121116,Social,Trading_101,2025-04-30,7.45
U121117,Affiliate,Brand,2025-09-07,16.79
U121118,Organic,European_Market,2025-12-02,0.0
U121119,Organic,Summer_Campaign,2025-10-11,0.0
U121120,Referral,Referral_2025,2025-07-17,7.67
U121121,Social,Summer_Campaign,2026-02-20,13.26
U121122,Direct,Summer_Campaign,2026-01-30,0.0
U121123,Social,European_Market,2025-05-31,11.79
U121124,Direct,Brand,2025-09-22,0.0
U121125,Referral,Referral_2025,2025-08-08,9.31
U121126,Affiliate,Mobile_App,2025-08-04,17.25
U121127,Paid Search,Trading_101,2025-11-11,14.74
U121128,Referral,Mobile_App,2025-08-04,6.96
U121129,Direct,Crypto_Beginners,2025-12-01,0.0
U121130,Social,Retargeting,2025-12-25,12.06
U121131,Referral,Referral_2025,2025-06-10,6.99
U121132,Social,European_Market,2026-05-26,8.31
U121133,Referral,Brand,2025-06-06,7.82
U121134,Paid Search,Referral_2025,2025-06-11,17.35
U121135,Paid Search,Trading_101,2025-02-11,14.82
U121136,Paid Search,Mobile_App,2025-06-29,18.62
U121137,Affiliate,Referral_2025,2025-10-30,21.15
U121138,Email,European_Market,2025-11-26,6.32
U121139,Referral,Referral_2025,2026-07-17,12.52
U121140,Social,Retargeting,2026-03-05,12.14
U121141,Affiliate,Brand,2025-12-16,14.78
U121142,Email,Summer_Campaign,2025-04-30,4.9
U121143,Paid Search,Retargeting,2025-03-16,23.52
U121144,Affiliate,Referral_2025,2025-05-03,30.72
U121145,Email,Summer_Campaign,2025-07-01,4.09
U121146,Organic,Trading_101,2025-09-14,0.0
U121147,Affiliate,Trading_101,2026-08-21,21.04
U121148,Referral,Referral_2025,2026-08-06,11.93
U121149,Affiliate,Retargeting,2025-09-26,23.5
U121150,Paid Search,European_Market,2026-05-08,16.66
U121151,Direct,Referral_2025,2025-06-29,0.0
U121152,Social,Brand,2025-05-29,17.46
U121153,Referral,Retargeting,2026-06-02,6.6
U121154,Social,Referral_2025,2025-05-28,11.21
U121155,Email,Brand,2025-01-09,5.42
U121156,Social,Retargeting,2025-06-27,9.95
U121157,Referral,Trading_101,2026-01-30,12.46
U121158,Organic,Crypto_Beginners,2026-08-31,0.0
U121159,Referral,Crypto_Beginners,2025-11-27,9.8
U121160,Organic,Summer_Campaign,2025-02-25,0.0
U121161,Direct,European_Market,2025-07-26,0.0
U121162,Affiliate,Trading_101,2025-04-15,22.15
U121163,Social,Retargeting,2026-07-01,21.11
U121164,Affiliate,Retargeting,2025-12-21,24.01
U121165,Organic,Mobile_App,2026-05-04,0.0
U121166,Email,European_Market,2026-08-16,3.0
U121167,Organic,European_Market,2026-05-18,0.0
U121168,Direct,Summer_Campaign,2025-02-19,0.0
U121169,Organic,Referral_2025,2025-03-28,0.0
U121170,Direct,Trading_101,2025-10-30,0.0
U121171,Referral,Mobile_App,2025-01-01,11.55
U121172,Social,Mobile_App,2026-01-16,10.77
U121173,Direct,Crypto_Beginners,2025-12-28,0.0
U121174,Affiliate,Trading_101,2026-01-16,20.22
U121175,Referral,Referral_2025,2025-06-11,10.69
U121176,Email,Trading_101,2025-01-19,6.53
U121177,Direct,Brand,2025-08-31,0.0
U121178,Email,Summer_Campaign,2025-05-09,5.75
U121179,Organic,European_Market,2025-06-25,0.0
U121180,Referral,Trading_101,2026-02-13,7.78
U121181,Email,Brand,2025-03-25,6.78
U121182,Social,Summer_Campaign,2026-01-11,12.11
U121183,Organic,Crypto_Beginners,2025-08-10,0.0
U121184,Direct,Crypto_Beginners,2025-11-21,0.0
U121185,Direct,Referral_2025,2026-03-27,0.0
U121186,Paid Search,Trading_101,2026-02-20,12.87
U121187,Referral,Trading_101,2026-03-21,10.91
U121188,Paid Search,European_Market,2025-11-21,15.96
U121189,Email,Trading_101,2026-06-07,4.71
U121190,Paid Search,Summer_Campaign,2025-06-15,13.3
U121191,Paid Search,Summer_Campaign,2025-08-26,28.95
U121192,Email,Brand,2025-01-13,4.38
U121193,Social,Crypto_Beginners,2025-09-14,11.54
U121194,Referral,Trading_101,2026-05-29,7.42
U121195,Social,Referral_2025,2025-07-29,11.07
U121196,Referral,Summer_Campaign,2026-04-29,9.67
U121197,Paid Search,Crypto_Beginners,2025-12-31,19.16
U121198,Social,Trading_101,2025-08-13,14.26
U121199,Paid Search,Brand,2025-07-13,17.42
U121200,Referral,Summer_Campaign,2025-07-15,9.87
U121201,Referral,Trading_101,2026-02-04,8.69
U121202,Paid Search,Referral_2025,2025-02-26,17.97
U121203,Social,Referral_2025,2025-08-01,14.31
U121204,Paid Search,Brand,2025-10-06,10.99
U121205,Paid Search,Brand,2026-01-15,15.83
U121206,Affiliate,Mobile_App,2025-04-27,17.73
U121207,Paid Search,Summer_Campaign,2026-03-27,28.73
U121208,Direct,Trading_101,2026-08-22,0.0
U121209,Organic,Referral_2025,2026-02-14,0.0
U121210,Paid Search,Trading_101,2026-01-02,15.1
U121211,Organic,Referral_2025,2025-04-23,0.0
U121212,Social,Crypto_Beginners,2025-06-13,16.19
U121213,Direct,Summer_Campaign,2025-01-04,0.0
U121214,Social,European_Market,2025-01-23,13.47
U121215,Email,Trading_101,2026-08-25,6.31
U121216,Social,Summer_Campaign,2025-04-02,11.74
U121217,Organic,European_Market,2026-04-14,0.0
U121218,Direct,Crypto_Beginners,2025-06-04,0.0
U121219,Direct,Mobile_App,2025-07-26,0.0
U121220,Direct,Brand,2025-03-22,0.0
U121221,Social,Referral_2025,2026-04-28,13.16
U121222,Organic,Trading_101,2026-08-15,0.0
U121223,Referral,Retargeting,2026-02-11,11.48
U121224,Referral,European_Market,2025-04-13,8.81
U121225,Organic,European_Market,2025-08-28,0.0
U121226,Referral,Crypto_Beginners,2025-09-22,11.5
U121227,Organic,Crypto_Beginners,2025-02-02,0.0
U121228,Affiliate,Mobile_App,2025-02-04,31.36
U121229,Social,Referral_2025,2025-09-06,13.34
U121230,Social,Trading_101,2025-02-19,10.27
U121231,Direct,Brand,2025-10-07,0.0
U121232,Email,Crypto_Beginners,2025-06-01,5.86
U121233,Organic,Referral_2025,2026-07-05,0.0
U121234,Direct,Retargeting,2026-06-21,0.0
U121235,Organic,Mobile_App,2025-08-18,0.0
U121236,Organic,Retargeting,2025-10-15,0.0
U121237,Affiliate,Retargeting,2026-01-30,19.81
U121238,Organic,Mobile_App,2026-03-29,0.0
U121239,Social,Crypto_Beginners,2025-02-02,10.72
U121240,Paid Search,European_Market,2025-12-29,18.46
U121241,Paid Search,Brand,2025-04-21,15.39
U121242,Referral,Crypto_Beginners,2025-05-01,5.24
U121243,Organic,Crypto_Beginners,2025-01-16,0.0
U121244,Organic,Referral_2025,2026-06-07,0.0
U121245,Social,Referral_2025,2025-04-08,12.67
U121246,Social,Crypto_Beginners,2025-04-26,13.27
U121247,Paid Search,Retargeting,2026-04-16,13.69
U121248,Direct,Brand,2026-03-15,0.0
U121249,Social,Mobile_App,2025-10-08,9.56
U121250,Organic,Summer_Campaign,2025-12-15,0.0
U121251,Email,European_Market,2025-08-20,4.53
U121252,Referral,Retargeting,2025-04-21,8.75
U121253,Organic,Crypto_Beginners,2025-12-18,0.0
U121254,Organic,Summer_Campaign,2025-01-12,0.0
U121255,Direct,European_Market,2026-05-03,0.0
U121256,Email,Brand,2026-06-17,4.81
U121257,Referral,Brand,2025-10-12,7.11
U121258,Organic,European_Market,2026-06-29,0.0
U121259,Affiliate,Trading_101,2026-01-27,20.19
U121260,Referral,Crypto_Beginners,2025-06-19,7.28
U121261,Paid Search,Retargeting,2025-03-18,24.17
U121262,Direct,European_Market,2025-10-24,0.0
U121263,Referral,Trading_101,2025-11-26,10.38
U121264,Direct,Referral_2025,2025-03-04,0.0
U121265,Social,Summer_Campaign,2025-09-27,16.72
U121266,Email,Crypto_Beginners,2025-08-04,3.09
U121267,Referral,Brand,2025-07-09,7.19
U121268,Social,Summer_Campaign,2025-03-16,16.98
U121269,Paid Search,Crypto_Beginners,2026-05-25,25.2
U121270,Referral,Brand,2026-08-02,10.19
U121271,Paid Search,Summer_Campaign,2025-04-03,23.43
U121272,Organic,European_Market,2025-02-22,0.0
U121273,Paid Search,Referral_2025,2026-05-11,19.95
U121274,Email,Brand,2025-04-04,6.37
U121275,Social,Mobile_App,2025-08-17,16.06
U121276,Organic,Crypto_Beginners,2025-09-07,0.0
U121277,Affiliate,Retargeting,2026-01-26,17.74
